value,categ
26.7,Adipose_Subcutaneous
14.29,Adipose_Subcutaneous
20.96,Adipose_Subcutaneous
12.55,Adipose_Subcutaneous
28.47,Adipose_Subcutaneous
35.22,Adipose_Subcutaneous
24.97,Adipose_Subcutaneous
22.61,Adipose_Subcutaneous
18.45,Adipose_Subcutaneous
31.9,Adipose_Subcutaneous
7.868,Adipose_Subcutaneous
30.7,Adipose_Subcutaneous
48.43,Adipose_Subcutaneous
21.97,Adipose_Subcutaneous
20.47,Adipose_Subcutaneous
19.52,Adipose_Subcutaneous
36.8,Adipose_Subcutaneous
18.49,Adipose_Subcutaneous
13.26,Adipose_Subcutaneous
24.12,Adipose_Subcutaneous
18.64,Adipose_Subcutaneous
11.47,Adipose_Subcutaneous
30.7,Adipose_Subcutaneous
29.25,Adipose_Subcutaneous
17.83,Adipose_Subcutaneous
16.08,Adipose_Subcutaneous
29.97,Adipose_Subcutaneous
10.72,Adipose_Subcutaneous
28.84,Adipose_Subcutaneous
24.27,Adipose_Subcutaneous
8.707,Adipose_Subcutaneous
39.37,Adipose_Subcutaneous
30.95,Adipose_Subcutaneous
21.02,Adipose_Subcutaneous
23.62,Adipose_Subcutaneous
34.09,Adipose_Subcutaneous
22.98,Adipose_Subcutaneous
52.41,Adipose_Subcutaneous
29.75,Adipose_Subcutaneous
13.74,Adipose_Subcutaneous
29.28,Adipose_Subcutaneous
15.49,Adipose_Subcutaneous
31.41,Adipose_Subcutaneous
29.54,Adipose_Subcutaneous
31.1,Adipose_Subcutaneous
29.46,Adipose_Subcutaneous
26.64,Adipose_Subcutaneous
24.56,Adipose_Subcutaneous
21.72,Adipose_Subcutaneous
23.58,Adipose_Subcutaneous
8.567,Adipose_Subcutaneous
34.88,Adipose_Subcutaneous
18.31,Adipose_Subcutaneous
12.93,Adipose_Subcutaneous
11.43,Adipose_Subcutaneous
19.52,Adipose_Subcutaneous
19.66,Adipose_Subcutaneous
17.75,Adipose_Subcutaneous
27.06,Adipose_Subcutaneous
22.51,Adipose_Subcutaneous
17.23,Adipose_Subcutaneous
12.77,Adipose_Subcutaneous
21.52,Adipose_Subcutaneous
23.42,Adipose_Subcutaneous
14.02,Adipose_Subcutaneous
21.84,Adipose_Subcutaneous
31.66,Adipose_Subcutaneous
24.78,Adipose_Subcutaneous
18.43,Adipose_Subcutaneous
20.79,Adipose_Subcutaneous
19.31,Adipose_Subcutaneous
18.32,Adipose_Subcutaneous
23.66,Adipose_Subcutaneous
33.7,Adipose_Subcutaneous
12.39,Adipose_Subcutaneous
52.26,Adipose_Subcutaneous
25.22,Adipose_Subcutaneous
31.89,Adipose_Subcutaneous
11.35,Adipose_Subcutaneous
19.35,Adipose_Subcutaneous
23.26,Adipose_Subcutaneous
8.544,Adipose_Subcutaneous
27.96,Adipose_Subcutaneous
25.41,Adipose_Subcutaneous
40.37,Adipose_Subcutaneous
29.44,Adipose_Subcutaneous
15.39,Adipose_Subcutaneous
9.696,Adipose_Subcutaneous
46.35,Adipose_Subcutaneous
20.33,Adipose_Subcutaneous
25.01,Adipose_Subcutaneous
17.85,Adipose_Subcutaneous
19.78,Adipose_Subcutaneous
27.49,Adipose_Subcutaneous
22.3,Adipose_Subcutaneous
25.57,Adipose_Subcutaneous
30.44,Adipose_Subcutaneous
14.64,Adipose_Subcutaneous
19.22,Adipose_Subcutaneous
24.47,Adipose_Subcutaneous
23.19,Adipose_Subcutaneous
10.88,Adipose_Subcutaneous
33.26,Adipose_Subcutaneous
42.25,Adipose_Subcutaneous
25.23,Adipose_Subcutaneous
22.59,Adipose_Subcutaneous
14.5,Adipose_Subcutaneous
17.75,Adipose_Subcutaneous
19.44,Adipose_Subcutaneous
18.42,Adipose_Subcutaneous
43.12,Adipose_Subcutaneous
34.48,Adipose_Subcutaneous
51.82,Adipose_Subcutaneous
27.17,Adipose_Subcutaneous
31.39,Adipose_Subcutaneous
20.01,Adipose_Subcutaneous
8.92,Adipose_Subcutaneous
19.4,Adipose_Subcutaneous
23.99,Adipose_Subcutaneous
9.772,Adipose_Subcutaneous
28.94,Adipose_Subcutaneous
27.83,Adipose_Subcutaneous
15.61,Adipose_Subcutaneous
11.66,Adipose_Subcutaneous
27.91,Adipose_Subcutaneous
20.34,Adipose_Subcutaneous
22.48,Adipose_Subcutaneous
15.26,Adipose_Subcutaneous
12.29,Adipose_Subcutaneous
11.12,Adipose_Subcutaneous
52.54,Adipose_Subcutaneous
32.25,Adipose_Subcutaneous
14.68,Adipose_Subcutaneous
25.28,Adipose_Subcutaneous
37.53,Adipose_Subcutaneous
13.81,Adipose_Subcutaneous
38.04,Adipose_Subcutaneous
12.54,Adipose_Subcutaneous
6.614,Adipose_Subcutaneous
24.85,Adipose_Subcutaneous
7.548,Adipose_Subcutaneous
6.233,Adipose_Subcutaneous
15.85,Adipose_Subcutaneous
32.61,Adipose_Subcutaneous
17.42,Adipose_Subcutaneous
35.73,Adipose_Subcutaneous
41.25,Adipose_Subcutaneous
16.25,Adipose_Subcutaneous
15.48,Adipose_Subcutaneous
28.86,Adipose_Subcutaneous
24.06,Adipose_Subcutaneous
20.98,Adipose_Subcutaneous
13.35,Adipose_Subcutaneous
15.2,Adipose_Subcutaneous
17.62,Adipose_Subcutaneous
21.96,Adipose_Subcutaneous
27.57,Adipose_Subcutaneous
8.313,Adipose_Subcutaneous
21.56,Adipose_Subcutaneous
28.53,Adipose_Subcutaneous
19.3,Adipose_Subcutaneous
21.81,Adipose_Subcutaneous
13.28,Adipose_Subcutaneous
15.66,Adipose_Subcutaneous
23.96,Adipose_Subcutaneous
11.01,Adipose_Subcutaneous
7.418,Adipose_Subcutaneous
20.45,Adipose_Subcutaneous
19.7,Adipose_Subcutaneous
18.31,Adipose_Subcutaneous
16.35,Adipose_Subcutaneous
34.44,Adipose_Subcutaneous
14.67,Adipose_Subcutaneous
2.721,Adipose_Subcutaneous
35.24,Adipose_Subcutaneous
25.31,Adipose_Subcutaneous
13.49,Adipose_Subcutaneous
11.03,Adipose_Subcutaneous
14.35,Adipose_Subcutaneous
26.5,Adipose_Subcutaneous
20.06,Adipose_Subcutaneous
20.86,Adipose_Subcutaneous
11.49,Adipose_Subcutaneous
12.69,Adipose_Subcutaneous
20.89,Adipose_Subcutaneous
20.1,Adipose_Subcutaneous
19.28,Adipose_Subcutaneous
29.5,Adipose_Subcutaneous
20.99,Adipose_Subcutaneous
20.85,Adipose_Subcutaneous
18.14,Adipose_Subcutaneous
27.21,Adipose_Subcutaneous
21.31,Adipose_Subcutaneous
19.32,Adipose_Subcutaneous
28.91,Adipose_Subcutaneous
28.15,Adipose_Subcutaneous
18.9,Adipose_Subcutaneous
29.22,Adipose_Subcutaneous
28.86,Adipose_Subcutaneous
19.61,Adipose_Subcutaneous
14.58,Adipose_Subcutaneous
39.84,Adipose_Subcutaneous
43.72,Adipose_Subcutaneous
18.53,Adipose_Subcutaneous
9.178,Adipose_Subcutaneous
27.72,Adipose_Subcutaneous
10.55,Adipose_Subcutaneous
30.64,Adipose_Subcutaneous
30.0,Adipose_Subcutaneous
15.43,Adipose_Subcutaneous
17.24,Adipose_Subcutaneous
21.79,Adipose_Subcutaneous
23.35,Adipose_Subcutaneous
6.016,Adipose_Subcutaneous
21.02,Adipose_Subcutaneous
86.85,Adipose_Subcutaneous
21.74,Adipose_Subcutaneous
6.687,Adipose_Subcutaneous
9.6,Adipose_Subcutaneous
13.01,Adipose_Subcutaneous
20.16,Adipose_Subcutaneous
26.95,Adipose_Subcutaneous
18.89,Adipose_Subcutaneous
18.17,Adipose_Subcutaneous
13.97,Adipose_Subcutaneous
17.96,Adipose_Subcutaneous
24.35,Adipose_Subcutaneous
21.94,Adipose_Subcutaneous
21.33,Adipose_Subcutaneous
42.43,Adipose_Subcutaneous
24.53,Adipose_Subcutaneous
22.58,Adipose_Subcutaneous
22.92,Adipose_Subcutaneous
17.29,Adipose_Subcutaneous
21.36,Adipose_Subcutaneous
15.56,Adipose_Subcutaneous
20.63,Adipose_Subcutaneous
21.3,Adipose_Subcutaneous
23.4,Adipose_Subcutaneous
20.45,Adipose_Subcutaneous
18.91,Adipose_Subcutaneous
13.0,Adipose_Subcutaneous
12.15,Adipose_Subcutaneous
31.61,Adipose_Subcutaneous
20.69,Adipose_Subcutaneous
28.05,Adipose_Subcutaneous
21.74,Adipose_Subcutaneous
18.58,Adipose_Subcutaneous
50.73,Adipose_Subcutaneous
17.78,Adipose_Subcutaneous
20.53,Adipose_Subcutaneous
26.16,Adipose_Subcutaneous
38.68,Adipose_Subcutaneous
11.11,Adipose_Subcutaneous
20.7,Adipose_Subcutaneous
16.32,Adipose_Subcutaneous
27.85,Adipose_Subcutaneous
21.92,Adipose_Subcutaneous
33.04,Adipose_Subcutaneous
13.33,Adipose_Subcutaneous
15.45,Adipose_Subcutaneous
19.43,Adipose_Subcutaneous
14.14,Adipose_Subcutaneous
18.05,Adipose_Subcutaneous
24.64,Adipose_Subcutaneous
14.26,Adipose_Subcutaneous
24.92,Adipose_Subcutaneous
9.779,Adipose_Subcutaneous
16.97,Adipose_Subcutaneous
20.72,Adipose_Subcutaneous
16.52,Adipose_Subcutaneous
12.32,Adipose_Subcutaneous
44.99,Adipose_Subcutaneous
14.87,Adipose_Subcutaneous
17.67,Adipose_Subcutaneous
28.55,Adipose_Subcutaneous
14.44,Adipose_Subcutaneous
31.37,Adipose_Subcutaneous
17.32,Adipose_Subcutaneous
33.7,Adipose_Subcutaneous
21.61,Adipose_Subcutaneous
24.14,Adipose_Subcutaneous
20.06,Adipose_Subcutaneous
33.16,Adipose_Subcutaneous
12.02,Adipose_Subcutaneous
34.4,Adipose_Subcutaneous
10.1,Adipose_Subcutaneous
9.811,Adipose_Subcutaneous
15.42,Adipose_Subcutaneous
11.06,Adipose_Subcutaneous
16.41,Adipose_Subcutaneous
11.61,Adipose_Subcutaneous
21.49,Adipose_Subcutaneous
33.89,Adipose_Subcutaneous
24.97,Adipose_Subcutaneous
46.22,Adipose_Subcutaneous
20.3,Adipose_Subcutaneous
14.55,Adipose_Subcutaneous
13.33,Adipose_Subcutaneous
16.91,Adipose_Subcutaneous
24.8,Adipose_Subcutaneous
26.78,Adipose_Subcutaneous
19.18,Adipose_Subcutaneous
39.8,Adipose_Subcutaneous
22.04,Adipose_Subcutaneous
18.2,Adipose_Subcutaneous
26.74,Adipose_Subcutaneous
35.62,Adipose_Subcutaneous
18.41,Adipose_Subcutaneous
27.71,Adipose_Subcutaneous
37.89,Adipose_Subcutaneous
12.19,Adipose_Subcutaneous
13.13,Adipose_Subcutaneous
41.88,Adipose_Subcutaneous
17.43,Adipose_Subcutaneous
33.76,Adipose_Subcutaneous
17.5,Adipose_Subcutaneous
30.5,Adipose_Subcutaneous
15.27,Adipose_Subcutaneous
19.83,Adipose_Subcutaneous
20.22,Adipose_Subcutaneous
19.62,Adipose_Subcutaneous
9.474,Adipose_Subcutaneous
10.29,Adipose_Subcutaneous
32.4,Adipose_Subcutaneous
44.98,Adipose_Subcutaneous
34.1,Adipose_Subcutaneous
41.52,Adipose_Subcutaneous
17.71,Adipose_Subcutaneous
23.36,Adipose_Subcutaneous
16.47,Adipose_Subcutaneous
21.31,Adipose_Subcutaneous
12.68,Adipose_Subcutaneous
22.36,Adipose_Subcutaneous
17.06,Adipose_Subcutaneous
19.57,Adipose_Subcutaneous
5.248,Adipose_Subcutaneous
6.064,Adipose_Subcutaneous
10.93,Adipose_Subcutaneous
15.17,Adipose_Subcutaneous
13.97,Adipose_Subcutaneous
24.54,Adipose_Subcutaneous
13.33,Adipose_Subcutaneous
23.74,Adipose_Subcutaneous
18.67,Adipose_Subcutaneous
12.32,Adipose_Subcutaneous
35.24,Adipose_Subcutaneous
13.9,Adipose_Subcutaneous
20.53,Adipose_Subcutaneous
12.99,Adipose_Subcutaneous
18.83,Adipose_Subcutaneous
18.39,Adipose_Subcutaneous
11.57,Adipose_Subcutaneous
29.25,Adipose_Subcutaneous
23.15,Adipose_Subcutaneous
9.639,Adipose_Subcutaneous
23.58,Adipose_Subcutaneous
13.78,Adipose_Subcutaneous
63.44,Adipose_Subcutaneous
26.33,Adipose_Subcutaneous
26.35,Adipose_Subcutaneous
47.02,Adipose_Subcutaneous
14.11,Adipose_Subcutaneous
27.4,Adipose_Subcutaneous
8.084,Adipose_Subcutaneous
12.6,Adipose_Subcutaneous
19.38,Adipose_Subcutaneous
14.45,Adipose_Subcutaneous
5.568,Adipose_Subcutaneous
7.471,Adipose_Subcutaneous
11.15,Adipose_Subcutaneous
22.93,Adipose_Subcutaneous
5.045,Adipose_Subcutaneous
10.35,Adipose_Subcutaneous
32.19,Adipose_Subcutaneous
18.54,Adipose_Subcutaneous
21.25,Adipose_Subcutaneous
13.13,Adipose_Subcutaneous
23.31,Adipose_Subcutaneous
29.26,Adipose_Subcutaneous
17.48,Adipose_Subcutaneous
9.432,Adipose_Subcutaneous
15.87,Adipose_Subcutaneous
10.48,Adipose_Subcutaneous
24.24,Adipose_Subcutaneous
17.68,Adipose_Subcutaneous
6.916,Adipose_Subcutaneous
16.3,Adipose_Subcutaneous
29.37,Adipose_Subcutaneous
33.73,Adipose_Subcutaneous
17.88,Adipose_Subcutaneous
65.39,Adipose_Subcutaneous
32.71,Adipose_Subcutaneous
10.62,Adipose_Subcutaneous
8.916,Adipose_Subcutaneous
16.96,Adipose_Subcutaneous
2.713,Adrenal_Gland
1.237,Adrenal_Gland
1.45,Adrenal_Gland
2.496,Adrenal_Gland
2.283,Adrenal_Gland
3.583,Adrenal_Gland
2.922,Adrenal_Gland
2.529,Adrenal_Gland
2.905,Adrenal_Gland
1.779,Adrenal_Gland
1.51,Adrenal_Gland
2.067,Adrenal_Gland
4.245,Adrenal_Gland
2.478,Adrenal_Gland
5.008,Adrenal_Gland
2.354,Adrenal_Gland
1.971,Adrenal_Gland
3.401,Adrenal_Gland
2.774,Adrenal_Gland
2.604,Adrenal_Gland
3.362,Adrenal_Gland
2.724,Adrenal_Gland
1.15,Adrenal_Gland
2.365,Adrenal_Gland
0.8074,Adrenal_Gland
1.705,Adrenal_Gland
1.541,Adrenal_Gland
1.091,Adrenal_Gland
3.586,Adrenal_Gland
2.087,Adrenal_Gland
5.537,Adrenal_Gland
1.728,Adrenal_Gland
3.066,Adrenal_Gland
2.202,Adrenal_Gland
3.435,Adrenal_Gland
3.697,Adrenal_Gland
1.895,Adrenal_Gland
4.765,Adrenal_Gland
2.592,Adrenal_Gland
2.257,Adrenal_Gland
2.497,Adrenal_Gland
2.775,Adrenal_Gland
4.125,Adrenal_Gland
2.438,Adrenal_Gland
1.755,Adrenal_Gland
1.883,Adrenal_Gland
1.626,Adrenal_Gland
2.574,Adrenal_Gland
1.531,Adrenal_Gland
1.765,Adrenal_Gland
2.286,Adrenal_Gland
2.149,Adrenal_Gland
2.05,Adrenal_Gland
1.893,Adrenal_Gland
1.456,Adrenal_Gland
1.874,Adrenal_Gland
2.306,Adrenal_Gland
3.862,Adrenal_Gland
0.7366,Adrenal_Gland
1.59,Adrenal_Gland
1.678,Adrenal_Gland
2.52,Adrenal_Gland
3.411,Adrenal_Gland
5.525,Adrenal_Gland
2.745,Adrenal_Gland
0.8017,Adrenal_Gland
3.384,Adrenal_Gland
2.793,Adrenal_Gland
3.502,Adrenal_Gland
2.371,Adrenal_Gland
3.058,Adrenal_Gland
1.628,Adrenal_Gland
1.35,Adrenal_Gland
1.898,Adrenal_Gland
2.186,Adrenal_Gland
1.936,Adrenal_Gland
3.42,Adrenal_Gland
3.392,Adrenal_Gland
2.205,Adrenal_Gland
1.5,Adrenal_Gland
2.274,Adrenal_Gland
3.688,Adrenal_Gland
3.168,Adrenal_Gland
3.268,Adrenal_Gland
3.056,Adrenal_Gland
2.437,Adrenal_Gland
3.105,Adrenal_Gland
1.035,Adrenal_Gland
1.351,Adrenal_Gland
1.758,Adrenal_Gland
1.851,Adrenal_Gland
3.359,Adrenal_Gland
1.597,Adrenal_Gland
1.826,Adrenal_Gland
4.005,Adrenal_Gland
1.138,Adrenal_Gland
3.491,Adrenal_Gland
2.05,Adrenal_Gland
1.82,Adrenal_Gland
3.527,Adrenal_Gland
2.417,Adrenal_Gland
1.286,Adrenal_Gland
1.712,Adrenal_Gland
3.089,Adrenal_Gland
3.13,Adrenal_Gland
2.155,Adrenal_Gland
2.501,Adrenal_Gland
4.271,Adrenal_Gland
2.346,Adrenal_Gland
1.769,Adrenal_Gland
1.06,Adrenal_Gland
1.569,Adrenal_Gland
1.704,Adrenal_Gland
1.836,Adrenal_Gland
3.357,Adrenal_Gland
1.215,Adrenal_Gland
1.472,Adrenal_Gland
3.791,Adrenal_Gland
1.918,Adrenal_Gland
2.744,Adrenal_Gland
1.574,Adrenal_Gland
3.12,Adrenal_Gland
3.505,Adrenal_Gland
9.637,Adrenal_Gland
0.661,Adrenal_Gland
1.804,Adrenal_Gland
1.059,Adrenal_Gland
2.009,Adrenal_Gland
2.16,Adrenal_Gland
1.802,Adrenal_Gland
3.357,Adrenal_Gland
5.257,Adrenal_Gland
1.223,Adrenal_Gland
2.064,Adrenal_Gland
1.347,Adrenal_Gland
1.196,Adrenal_Gland
1.222,Adrenal_Gland
2.381,Adrenal_Gland
1.91,Adrenal_Gland
2.404,Adrenal_Gland
1.746,Adrenal_Gland
1.754,Adrenal_Gland
1.325,Adrenal_Gland
1.046,Adrenal_Gland
2.866,Adrenal_Gland
3.046,Adrenal_Gland
2.155,Adrenal_Gland
5.061,Adrenal_Gland
2.723,Adrenal_Gland
2.654,Adrenal_Gland
1.502,Adrenal_Gland
2.76,Adrenal_Gland
3.342,Adrenal_Gland
2.976,Adrenal_Gland
4.002,Adrenal_Gland
2.864,Adrenal_Gland
2.68,Adrenal_Gland
2.171,Adrenal_Gland
2.613,Adrenal_Gland
1.674,Adrenal_Gland
2.266,Adrenal_Gland
2.682,Adrenal_Gland
3.134,Adrenal_Gland
2.613,Adrenal_Gland
8.219,Adrenal_Gland
6.738,Adrenal_Gland
1.633,Adrenal_Gland
4.181,Adrenal_Gland
2.443,Adrenal_Gland
2.652,Adrenal_Gland
2.297,Adrenal_Gland
3.856,Adrenal_Gland
3.468,Adrenal_Gland
1.885,Adrenal_Gland
2.949,Adrenal_Gland
2.193,Adrenal_Gland
2.164,Adrenal_Gland
2.806,Adrenal_Gland
1.604,Adrenal_Gland
4.735,Adrenal_Gland
2.029,Adrenal_Gland
2.923,Adrenal_Gland
2.976,Adrenal_Gland
2.802,Adrenal_Gland
3.484,Adrenal_Gland
7.937,Adrenal_Gland
2.681,Adrenal_Gland
5.545,Adrenal_Gland
3.163,Adrenal_Gland
1.789,Adrenal_Gland
2.651,Adrenal_Gland
1.864,Adrenal_Gland
2.32,Adrenal_Gland
3.192,Adrenal_Gland
6.645,Adrenal_Gland
2.273,Adrenal_Gland
2.117,Adrenal_Gland
4.3,Adrenal_Gland
1.521,Adrenal_Gland
2.86,Adrenal_Gland
3.697,Adrenal_Gland
2.561,Adrenal_Gland
3.473,Adrenal_Gland
3.739,Adrenal_Gland
2.897,Adrenal_Gland
1.966,Adrenal_Gland
3.32,Adrenal_Gland
2.37,Adrenal_Gland
2.895,Adrenal_Gland
1.684,Adrenal_Gland
3.047,Adrenal_Gland
3.744,Adrenal_Gland
2.18,Adrenal_Gland
1.406,Adrenal_Gland
3.2,Adrenal_Gland
1.652,Adrenal_Gland
2.664,Adrenal_Gland
2.469,Adrenal_Gland
4.785,Adrenal_Gland
3.707,Adrenal_Gland
2.397,Adrenal_Gland
2.015,Adrenal_Gland
1.797,Adrenal_Gland
1.738,Adrenal_Gland
3.416,Adrenal_Gland
2.17,Adrenal_Gland
1.616,Adrenal_Gland
2.261,Adrenal_Gland
4.772,Adrenal_Gland
3.729,Adrenal_Gland
2.926,Adrenal_Gland
2.317,Adrenal_Gland
3.35,Adrenal_Gland
3.622,Adrenal_Gland
1.601,Adrenal_Gland
3.417,Adrenal_Gland
3.199,Adrenal_Gland
1.752,Adrenal_Gland
2.371,Adrenal_Gland
2.016,Adrenal_Gland
2.405,Adrenal_Gland
2.083,Adrenal_Gland
2.541,Adrenal_Gland
2.572,Adrenal_Gland
1.992,Adrenal_Gland
2.334,Adrenal_Gland
1.307,Adrenal_Gland
2.203,Adrenal_Gland
2.704,Adrenal_Gland
2.887,Adrenal_Gland
1.777,Adrenal_Gland
1.354,Adrenal_Gland
2.732,Adrenal_Gland
1.766,Adrenal_Gland
1.969,Adrenal_Gland
1.474,Adrenal_Gland
2.234,Adrenal_Gland
3.533,Adrenal_Gland
15.51,Heart_Atrial_Appendage
7.979,Heart_Atrial_Appendage
10.64,Heart_Atrial_Appendage
4.281,Heart_Atrial_Appendage
4.912,Heart_Atrial_Appendage
5.51,Heart_Atrial_Appendage
1.19,Heart_Atrial_Appendage
3.791,Heart_Atrial_Appendage
8.186,Heart_Atrial_Appendage
8.102,Heart_Atrial_Appendage
4.543,Heart_Atrial_Appendage
3.651,Heart_Atrial_Appendage
5.946,Heart_Atrial_Appendage
6.6,Heart_Atrial_Appendage
6.631,Heart_Atrial_Appendage
6.504,Heart_Atrial_Appendage
18.88,Heart_Atrial_Appendage
5.592,Heart_Atrial_Appendage
7.97,Heart_Atrial_Appendage
5.617,Heart_Atrial_Appendage
5.62,Heart_Atrial_Appendage
6.862,Heart_Atrial_Appendage
8.398,Heart_Atrial_Appendage
5.945,Heart_Atrial_Appendage
3.843,Heart_Atrial_Appendage
14.73,Heart_Atrial_Appendage
13.54,Heart_Atrial_Appendage
5.605,Heart_Atrial_Appendage
13.56,Heart_Atrial_Appendage
5.272,Heart_Atrial_Appendage
5.252,Heart_Atrial_Appendage
5.357,Heart_Atrial_Appendage
5.41,Heart_Atrial_Appendage
6.061,Heart_Atrial_Appendage
13.39,Heart_Atrial_Appendage
7.994,Heart_Atrial_Appendage
4.559,Heart_Atrial_Appendage
5.952,Heart_Atrial_Appendage
6.285,Heart_Atrial_Appendage
6.645,Heart_Atrial_Appendage
3.918,Heart_Atrial_Appendage
7.564,Heart_Atrial_Appendage
1.786,Heart_Atrial_Appendage
3.334,Heart_Atrial_Appendage
13.47,Heart_Atrial_Appendage
5.671,Heart_Atrial_Appendage
8.007,Heart_Atrial_Appendage
4.124,Heart_Atrial_Appendage
9.53,Heart_Atrial_Appendage
19.19,Heart_Atrial_Appendage
5.139,Heart_Atrial_Appendage
4.553,Heart_Atrial_Appendage
6.801,Heart_Atrial_Appendage
8.543,Heart_Atrial_Appendage
14.26,Heart_Atrial_Appendage
11.52,Heart_Atrial_Appendage
5.527,Heart_Atrial_Appendage
3.948,Heart_Atrial_Appendage
4.539,Heart_Atrial_Appendage
4.841,Heart_Atrial_Appendage
8.177,Heart_Atrial_Appendage
3.186,Heart_Atrial_Appendage
24.03,Heart_Atrial_Appendage
4.054,Heart_Atrial_Appendage
12.26,Heart_Atrial_Appendage
6.296,Heart_Atrial_Appendage
10.76,Heart_Atrial_Appendage
5.689,Heart_Atrial_Appendage
9.524,Heart_Atrial_Appendage
4.993,Heart_Atrial_Appendage
14.12,Heart_Atrial_Appendage
6.129,Heart_Atrial_Appendage
9.55,Heart_Atrial_Appendage
5.834,Heart_Atrial_Appendage
5.213,Heart_Atrial_Appendage
7.623,Heart_Atrial_Appendage
4.933,Heart_Atrial_Appendage
9.828,Heart_Atrial_Appendage
8.976,Heart_Atrial_Appendage
17.42,Heart_Atrial_Appendage
3.535,Heart_Atrial_Appendage
6.364,Heart_Atrial_Appendage
8.428,Heart_Atrial_Appendage
8.34,Heart_Atrial_Appendage
12.53,Heart_Atrial_Appendage
41.15,Heart_Atrial_Appendage
7.469,Heart_Atrial_Appendage
5.707,Heart_Atrial_Appendage
5.212,Heart_Atrial_Appendage
15.45,Heart_Atrial_Appendage
8.151,Heart_Atrial_Appendage
12.49,Heart_Atrial_Appendage
15.23,Heart_Atrial_Appendage
8.355,Heart_Atrial_Appendage
4.4,Heart_Atrial_Appendage
10.99,Heart_Atrial_Appendage
6.808,Heart_Atrial_Appendage
3.444,Heart_Atrial_Appendage
3.59,Heart_Atrial_Appendage
19.2,Heart_Atrial_Appendage
9.916,Heart_Atrial_Appendage
19.17,Heart_Atrial_Appendage
10.92,Heart_Atrial_Appendage
2.814,Heart_Atrial_Appendage
5.026,Heart_Atrial_Appendage
9.665,Heart_Atrial_Appendage
6.526,Heart_Atrial_Appendage
1.937,Heart_Atrial_Appendage
15.35,Heart_Atrial_Appendage
4.137,Heart_Atrial_Appendage
6.636,Heart_Atrial_Appendage
4.093,Heart_Atrial_Appendage
2.607,Heart_Atrial_Appendage
10.35,Heart_Atrial_Appendage
8.065,Heart_Atrial_Appendage
11.8,Heart_Atrial_Appendage
7.648,Heart_Atrial_Appendage
8.223,Heart_Atrial_Appendage
13.81,Heart_Atrial_Appendage
14.82,Heart_Atrial_Appendage
7.187,Heart_Atrial_Appendage
6.348,Heart_Atrial_Appendage
19.75,Heart_Atrial_Appendage
9.677,Heart_Atrial_Appendage
9.618,Heart_Atrial_Appendage
2.77,Heart_Atrial_Appendage
19.04,Heart_Atrial_Appendage
10.84,Heart_Atrial_Appendage
11.33,Heart_Atrial_Appendage
9.519,Heart_Atrial_Appendage
7.566,Heart_Atrial_Appendage
9.494,Heart_Atrial_Appendage
12.57,Heart_Atrial_Appendage
4.181,Heart_Atrial_Appendage
7.164,Heart_Atrial_Appendage
4.367,Heart_Atrial_Appendage
7.261,Heart_Atrial_Appendage
32.62,Heart_Atrial_Appendage
6.386,Heart_Atrial_Appendage
8.99,Heart_Atrial_Appendage
8.777,Heart_Atrial_Appendage
4.818,Heart_Atrial_Appendage
8.748,Heart_Atrial_Appendage
3.799,Heart_Atrial_Appendage
3.88,Heart_Atrial_Appendage
12.19,Heart_Atrial_Appendage
9.933,Heart_Atrial_Appendage
6.136,Heart_Atrial_Appendage
13.2,Heart_Atrial_Appendage
9.327,Heart_Atrial_Appendage
19.44,Heart_Atrial_Appendage
3.852,Heart_Atrial_Appendage
5.578,Heart_Atrial_Appendage
4.85,Heart_Atrial_Appendage
5.12,Heart_Atrial_Appendage
11.03,Heart_Atrial_Appendage
8.601,Heart_Atrial_Appendage
3.523,Heart_Atrial_Appendage
12.24,Heart_Atrial_Appendage
23.25,Heart_Atrial_Appendage
14.55,Heart_Atrial_Appendage
14.94,Heart_Atrial_Appendage
14.89,Heart_Atrial_Appendage
6.106,Heart_Atrial_Appendage
4.437,Heart_Atrial_Appendage
15.94,Heart_Atrial_Appendage
6.254,Heart_Atrial_Appendage
10.05,Heart_Atrial_Appendage
4.921,Heart_Atrial_Appendage
7.258,Heart_Atrial_Appendage
5.612,Heart_Atrial_Appendage
6.041,Heart_Atrial_Appendage
15.6,Heart_Atrial_Appendage
9.059,Heart_Atrial_Appendage
5.285,Heart_Atrial_Appendage
7.49,Heart_Atrial_Appendage
4.625,Heart_Atrial_Appendage
13.75,Heart_Atrial_Appendage
17.71,Heart_Atrial_Appendage
12.75,Heart_Atrial_Appendage
4.971,Heart_Atrial_Appendage
5.427,Heart_Atrial_Appendage
8.162,Heart_Atrial_Appendage
4.829,Heart_Atrial_Appendage
7.76,Heart_Atrial_Appendage
26.69,Heart_Atrial_Appendage
19.21,Heart_Atrial_Appendage
3.253,Heart_Atrial_Appendage
6.436,Heart_Atrial_Appendage
8.088,Heart_Atrial_Appendage
4.072,Heart_Atrial_Appendage
4.53,Heart_Atrial_Appendage
7.063,Heart_Atrial_Appendage
3.393,Heart_Atrial_Appendage
7.908,Heart_Atrial_Appendage
15.94,Heart_Atrial_Appendage
13.49,Heart_Atrial_Appendage
4.116,Heart_Atrial_Appendage
2.482,Heart_Atrial_Appendage
3.517,Heart_Atrial_Appendage
7.661,Heart_Atrial_Appendage
7.154,Heart_Atrial_Appendage
